BOARD_ID,BOARD_NAME,SPRINT_ID,SPRINT_NAME
742,EMA board,3041,Sprint 0: 8/15/19 - 8/28/19
742,EMA board,3023,Sprint 2: 9/12/19 - 9/25/19
742,EMA board,3024,Sprint 3: 9/26/19 - 10/9/19
742,EMA board,3137,Sprint 6: 11/7/19 - 11/20/19
742,EMA board,3109,Sprint 28: 9/10/20 - 9/23/2020
742,EMA board,3160,Sprint 44: 5/6/2021-5/19/2021
742,EMA board,3102,Sprint 45: 5/20/2021-6/2/2021
742,EMA board,3110,Sprint 50: 7/29/2021-8/11/2021
742,EMA board,3162,Sprint 58: 11/18/21-12/1/21
742,EMA board,3119,Sprint 63: 1/27/22-2/9/22
742,EMA board,3145,Sprint 69: 4/21/22-5/4/22
742,EMA board,3147,Sprint 70: 5/5/22-5/18/22
742,EMA board,3042,Sprint 71: 5/19/22-6/1/22
742,EMA board,3016,Sprint 72: 6/2/22-6/15/22
742,EMA board,3039,Sprint 79: 9/8/22-9/21/22
742,EMA board,3026,Sprint 96: 5/4/23-5/17/23
742,EMA board,3071,Sprint 106: 9/21/23-10/4/23
742,EMA board,3126,Sprint - 2414EMA
742,EMA board,3056,Sprint - 2418EMA
742,EMA board,3061,Sprint - 2428EMA
742,EMA board,3082,Sprint - 2442EMA
742,EMA board,3155,Sprint - 2448EMA
742,EMA board,3092,Sprint 2508EMA
742,EMA board,3141,Sprint - 2516EMA
742,EMA board,2114,VO Sprint 21
742,EMA board,2154,VO Sprint 80 -ERT by Feeder
742,EMA board,3017,Sprint 74: 6/30/22-7/13/22
742,EMA board,3018,Sprint 75: 7/14/22-7/27/22
742,EMA board,3019,Sprint 80: 9/22/22-10/5/22
742,EMA board,3020,Sprint 81: 10/6/22-10/19/22
742,EMA board,3021,Sprint 87: 12/29/22-1/11/23
742,EMA board,3022,Sprint 10: 1/2/20 - 1/15/20
742,EMA board,3025,Sprint 90: 2/9/23-2/22/23
742,EMA board,3027,Sprint 97: 5/18/23-5/31/23
742,EMA board,3028,Sprint - 2426EMA
742,EMA board,3029,Sprint 99: 6/15/23-6/28/23
742,EMA board,3030,Sprint 102: 7/27/23-8/9/23
742,EMA board,3031,Sprint 73: 6/16/22-6/29/22
742,EMA board,3032,Sprint 103: 8/10/23-8/23/23
742,EMA board,3033,Sprint - 2430EMA
742,EMA board,3034,Sprint 14: 2/27/20 - 3/11/20
742,EMA board,3035,Sprint 108: 10/19/23-11/1/23
742,EMA board,3036,Sprint 113: 12/28/23-1/10/24
742,EMA board,3037,Sprint 77: 8/11/22-8/24/22
742,EMA board,3038,Sprint 17: 4/09/20 - 4/22/20
742,EMA board,3040,Sprint 86: 12/15/22-12/28/22
742,EMA board,3043,Sprint 5: 10/24/19 - 11/6/19
742,EMA board,3044,Sprint 76: 7/28/22-8/10/22
742,EMA board,3045,Sprint 7: 11/21/19 -12/4/19
742,EMA board,3047,Sprint 88: 1/12/23-1/25/23
742,EMA board,3048,Sprint 78: 8/25/22-9/7/22
742,EMA board,3049,Sprint 13: 2/13/20 - 2/26/20
742,EMA board,3050,Sprint - 2412EMA
742,EMA board,3051,Sprint - 2420EMA
742,EMA board,3052,Sprint - 2416EMA
742,EMA board,3053,Sprint 92: 3/9/23-3/22/23
742,EMA board,3054,Sprint 8: 12/5/19 - 12/18/19
742,EMA board,3055,Sprint 94: 4/6/23-4/19/23
742,EMA board,3057,Sprint - 2424EMA
742,EMA board,3058,Sprint 91: 2/23/23-3/8/23
742,EMA board,3059,Sprint 100: 6/29/23-7/12/23
742,EMA board,3060,Sprint 93: 3/23/23-4/5/23
742,EMA board,3062,Sprint 104: 8/24/23-9/6/23
742,EMA board,3063,Sprint 98: 6/1/23-6/14/23
742,EMA board,3064,Sprint 101: 7/14/23-7/27/23
742,EMA board,3065,Sprint 105: 9/7/23-9/20/23
742,EMA board,3066,Sprint 16: 3/26/20 - 4/08/20
742,EMA board,3067,Sprint - 2432EMA
742,EMA board,3068,Sprint 112: 12/15/23-12/28/23
742,EMA board,3069,Sprint 15: 3/12/20 - 3/25/20
742,EMA board,3070,Sprint 18: 4/23/20 - 5/06/20
742,EMA board,3072,Sprint - 2436EMA
742,EMA board,3073,Sprint - 2434EMA
742,EMA board,3074,Sprint 19: 5/07/20 - 5/20/20
742,EMA board,3075,Sprint - 2438EMA
742,EMA board,3076,Sprint 21: 6/04/20 - 6/17/20
742,EMA board,3077,Sprint 23: 7/2/20 - 7/15/20
742,EMA board,3078,Sprint 25: 7/30/20 - 8/12/2020
742,EMA board,3079,Sprint 26: 8/13/20 - 8/26/2020
742,EMA board,3080,Sprint 27: 8/27/20 - 9/9/2020
742,EMA board,3081,Sprint 29: 9/24/20 - 10/7/2020
742,EMA board,3083,Sprint 30: 10/8/20 - 10/21/20
742,EMA board,3084,Sprint 31: 10/22/20 - 11/04/20
742,EMA board,3085,Sprint - 2502EMA
742,EMA board,3086,Sprint - 2450EMA
742,EMA board,3087,Sprint 38: 2/11/2021-2/24/2021
742,EMA board,3088,Sprint 41: 3/25/2021-4/7/2021
742,EMA board,3089,Sprint 33: 11/19/20 - 12/02/20
742,EMA board,3090,Sprint 42: 4/8/2021-4/21/2021
742,EMA board,3091,Sprint - 2452EMA
742,EMA board,3093,Sprint 40: 3/11/2021-3/24/2021
742,EMA board,3094,Sprint - 2512EMA
742,EMA board,3095,Sprint 43: 4/22/2021-5/5/2021
742,EMA board,3096,Sprint 60: 12/16/21-12/29/21
742,EMA board,3097,Sprint 62: 1/13/22-1/26/22
742,EMA board,3098,Sprint 114
742,EMA board,3099,Sprint - 2406EMA
742,EMA board,3100,Sprint - 2510EMA
742,EMA board,3101,Sprint - 2408EMA
742,EMA board,3103,Sprint 20: 5/21/20 - 6/03/20
742,EMA board,3104,Sprint 46: 6/3/2021-6/16/2021
742,EMA board,3105,Sprint - 2440EMA
742,EMA board,3106,Sprint 47: 6/17/2021-6/30/2021
742,EMA board,3107,Sprint 24: 7/16/20 - 7/29/20
742,EMA board,3108,Sprint 49: 7/15/2021-7/28/2021
742,EMA board,3111,Sprint -2444EMA
742,EMA board,3112,Sprint 54: 9/23/2021-10/6/2021
742,EMA board,3113,Sprint - 2446EMA
742,EMA board,3114,Sprint 36: 1/14/2021-1/27/2021
742,EMA board,3115,Sprint 57: 11/4/21-11/17/21
742,EMA board,3116,Sprint 37: 1/28/2021-2/10/2021
742,EMA board,3117,Sprint 59: 12/2/21-12/15/21
742,EMA board,3118,Sprint - 2504EMA
742,EMA board,3120,Sprint - 2506EMA
742,EMA board,3121,Sprint 48: 7/1/2021-7/14/2021
742,EMA board,3122,Sprint - 2410EMA
742,EMA board,3123,Sprint 51: 8/12/2021-8/25/2021
742,EMA board,3124,Sprint 82: 10/20/22-11/2/22
742,EMA board,3125,Sprint 52: 8/26/2021-9/8/2021
742,EMA board,3127,Sprint 53: 9/9/2021-9/22/2021
742,EMA board,3128,Sprint 83: 11/3/22-11/16/22
742,EMA board,3129,Sprint 56: 10/21/21-11/3/21
742,EMA board,3130,Sprint 84: 11/17/22-11/30/22
742,EMA board,3131,Sprint 64: 2/10/22-2/23/22
742,EMA board,3132,Sprint 85: 12/1/22-12/14/22
742,EMA board,3133,Sprint 65: 2/24/22-3/9/22
742,EMA board,3134,Sprint 1: 8/29/19 - 9/11/19
742,EMA board,3135,Sprint 4: 10/10/19 - 10/23/19
742,EMA board,3136,Sprint 66: 3/10/22-3/23/22
742,EMA board,3139,Sprint - 2514EMA
742,EMA board,3140,Sprint 11: 1/16/20 - 1/29/20
742,EMA board,3142,Sprint 12: 1/30/20 - 2/12/20
742,EMA board,3143,Sprint 68: 4/7/22-4/20/22
742,EMA board,3144,Sprint 89: 1/26/23-2/8/23
742,EMA board,3146,Sprint - 2422EMA
742,EMA board,3148,Sprint 9: 12/19/19 - 1/1/19
742,EMA board,3149,Sprint 95: 4/20/23-5/3/23
742,EMA board,3150,Sprint 107: 10/5/23-10/18/23
742,EMA board,3151,Sprint 109: 11/2/23-11/15/23
742,EMA board,3152,Sprint 110: 11/16/23-11/29/23
742,EMA board,3153,Sprint 111: 11/30/23-12/13/23
742,EMA board,3154,Sprint 22: 6/18/20 - 7/1/20
742,EMA board,3156,Sprint 32: 11/05/20 - 11/18/20
742,EMA board,3157,Sprint 34: 12/03/20 - 12/22/20
742,EMA board,3158,Sprint 35: 1/4/2021-1/13/2021
742,EMA board,3159,Sprint 39: 2/25/2021-3/10-2021
742,EMA board,3161,Sprint 55: 10/7/21-10/20/21
742,EMA board,3163,Sprint 61: 12/30/21-1/12/22
742,EMA board,3164,Sprint 114
742,EMA board,3165,Sprint 67: 3/24/22-4/6/22
742,EMA board,3166,Sprint 115
742,EMA board,3184,Sprint - 2518EMA
742,EMA board,3138,Refined - Sprint Ready
742,EMA board,3046,Parking lot
742,EMA board,3320,Sprint - 2520EMA
742,EMA board,3322,Sprint - 2522EMA
742,EMA board,3325,Sprint - 2524EMA
742,EMA board,3324,Parking lot
742,EMA board,3323,Sprint Ready - Refined
742,EMA board,3321,Ready For Refinement
631,CDCI PMO,1443,2424MYEN
631,CDCI PMO,1462,2426MYEN
631,CDCI PMO,1476,2428MYEN
631,CDCI PMO,1486,2430MYEN
631,CDCI PMO,1500,2432MYEN
631,CDCI PMO,1501,2434MYEN
631,CDCI PMO,1526,2436MYEN
631,CDCI PMO,1550,2438MYEN
631,CDCI PMO,1559,2440MYEN
631,CDCI PMO,1573,2442MYEN
631,CDCI PMO,1585,2444MYEN
631,CDCI PMO,1204,MYEN Pre Sprint
631,CDCI PMO,1194,MYEN Sprint 1 (11 May- 7 Jun)
631,CDCI PMO,1197,MYEN Sprint 2 (8 Jun - 5 Jul)
631,CDCI PMO,1198,MYEN Sprint 3 (6 Jul - 9 Aug)
631,CDCI PMO,1199,MYEN Sprint 4 (10Aug - 30 Aug)
631,CDCI PMO,1200,MYEN Sprint 5 (31 Aug-27 Sep)
631,CDCI PMO,1201,MYEN Sprint 6 (28 Sep-15 Dec)
631,CDCI PMO,1310,2401MYEN
631,CDCI PMO,1312,2402MYEN
631,CDCI PMO,1339,2404MYEN
631,CDCI PMO,1393,2416MYEN
631,CDCI PMO,1364,2406MYEN
631,CDCI PMO,1376,2408MYEN
631,CDCI PMO,1380,2410MYEN
631,CDCI PMO,1392,2414MYEN
631,CDCI PMO,1391,2412MYEN
631,CDCI PMO,1422,2418MYEN
631,CDCI PMO,1423,2420MYEN
631,CDCI PMO,1424,2422MYEN
631,CDCI PMO,1421,2446MYEN
631,CDCI PMO,1599,2448MYEN
631,CDCI PMO,36,CD Sprint 2 - Release 0
631,CDCI PMO,33,CD Sprint 1 - Release 0
631,CDCI PMO,38,CD Sprint 3 - Release 0
631,CDCI PMO,39,CD Sprint 4 - Release 0
631,CDCI PMO,45,CD Sprint 1 - Release 1
631,CDCI PMO,82,TEST1234 Sprint 1
631,CDCI PMO,97,Sprint 2B
631,CDCI PMO,100,R3 Sprint 3
631,CDCI PMO,2157,MYENT Sprint 0
631,CDCI PMO,30,FR0 Future Release
631,CDCI PMO,46,CD Sprint 1 - Release 2
631,CDCI PMO,47,CD Sprint 1 - Release 3
631,CDCI PMO,48,CD Sprint 1 - Release 4
631,CDCI PMO,49,CD Sprint 2 - Release 1
631,CDCI PMO,51,CD Sprint 2 - Release 3
631,CDCI PMO,52,CD Sprint 2 - Release 4
631,CDCI PMO,50,CD Sprint 2 - Release 2
631,CDCI PMO,55,CD Sprint 3 - Release 3
631,CDCI PMO,56,CD Sprint 3 - Release 4
631,CDCI PMO,57,CD Sprint 4 - Release 1
631,CDCI PMO,58,CD Sprint 4 - Release 2
631,CDCI PMO,59,CD Sprint 4 - Release 3
631,CDCI PMO,60,CD Sprint 4 - Release 4
631,CDCI PMO,73,CD Sprint 3 - Release 4
631,CDCI PMO,74,CD Sprint 0 - Release 0
631,CDCI PMO,77,April 2022 Sprint 2
631,CDCI PMO,93,CD Sprint 0 - Release 1
631,CDCI PMO,137,CD Design Sprint 1
631,CDCI PMO,138,CD Design Sprint 2
631,CDCI PMO,139,CD Design Sprint 3
631,CDCI PMO,151,CD Design Sprint 2A
631,CDCI PMO,159,CD Sprint 3 - Release 1
631,CDCI PMO,161,CD Sprint 2A - Release 3
631,CDCI PMO,173,CDI Sprint 4
631,CDCI PMO,174,Ajay CC Misc Dec Non-B&P
631,CDCI PMO,175,Ajay CC Sprint 3 Non-B&P
631,CDCI PMO,179,Ajay CC December Release
631,CDCI PMO,187,Ajay CC Sp3 Non-P&O Jan Rel
631,CDCI PMO,211,CD Sprint 1 - Release 4.2
631,CDCI PMO,214,CD Sprint 4 - Release 4.2
631,CDCI PMO,239,REL-070920
631,CDCI PMO,240,REL-071620
631,CDCI PMO,241,REL-072320
631,CDCI PMO,242,REL-073020
631,CDCI PMO,246,Summer 20
631,CDCI PMO,259,REL-08062020
631,CDCI PMO,261,REL-08202020
631,CDCI PMO,284,REL-09102020
631,CDCI PMO,285,REL-09172020
631,CDCI PMO,286,REL-09242020
631,CDCI PMO,287,REL-10012020
631,CDCI PMO,288,REL-10082020
631,CDCI PMO,344,Spring21
631,CDCI PMO,436,PrePay
631,CDCI PMO,1607,Refinement
631,CDCI PMO,1417,Pre-Refinement
631,CDCI PMO,1382,Staging Area
673,C360CI board,766,CLMCPQ Sprint 1
673,C360CI board,817,CLMCPQ Sprint 2
673,C360CI board,821,CLMCPQ Sprint 3
673,C360CI board,822,CLMCPQ Sprint 4
673,C360CI board,823,CLMCPQ Sprint 5
673,C360CI board,824,CLMCPQ Sprint 6
673,C360CI board,825,CLMCPQ Sprint 7
673,C360CI board,826,CLMCPQ Sprint 8
673,C360CI board,827,CLMCPQ Sprint 9
673,C360CI board,828,CLMCPQ Sprint 10
673,C360CI board,829,CLMCPQ Sprint 11
673,C360CI board,1024,CLMCPQ R2 UAT - Sprint 1
673,C360CI board,1046,CLMCPQ R2 UAT
673,C360CI board,1047,CLMCPQ CCS Int - Sprint 2
673,C360CI board,1048,CLMCPQ - Hypercare - 3/20 Rel
673,C360CI board,1087,CAI Sprint 1
673,C360CI board,1102,CAI Sprint 2
673,C360CI board,1116,CAI Sprint 3
673,C360CI board,1133,CAI Sprint 4
673,C360CI board,1149,CAI Sprint 5
673,C360CI board,1154,CAI Sprint 6
673,C360CI board,1160,CLMCPQ - Hypercare - 3/30 Rel
673,C360CI board,1165,CAI Sprint 7
673,C360CI board,1168,CAI Sprint 8
673,C360CI board,1195,CAI Sprint 9
673,C360CI board,1209,CAI Sprint 10
673,C360CI board,1210,CAI Sprint 11
673,C360CI board,1218,CAI Sprint 12
673,C360CI board,1227,CAI Sprint 13
673,C360CI board,1230,CAI Sprint 14
673,C360CI board,1244,CAI Sprint 15
673,C360CI board,1246,CAI Sprint 16
673,C360CI board,1247,CAI Sprint 17
673,C360CI board,1248,CAI Sprint 18
673,C360CI board,1249,CAI Sprint 19
673,C360CI board,1251,CAI Sprint 20
673,C360CI board,1262,CAI Sprint 21
673,C360CI board,1266,CAI Sprint 22
673,C360CI board,1268,CAI Sprint 23
673,C360CI board,1272,CAI Sprint 24
673,C360CI board,1288,CAI Sprint 25
673,C360CI board,1291,CAI Sprint 26
673,C360CI board,1293,CAI Sprint 27
673,C360CI board,1335,CAI Sprint 28
673,C360CI board,1350,CAI Sprint 29
673,C360CI board,1369,CAI Sprint 30
673,C360CI board,1377,CAI Sprint 31
673,C360CI board,1385,CAI Sprint 32
673,C360CI board,1400,CAI Sprint 33
673,C360CI board,1419,CAI Sprint 34
673,C360CI board,1429,CAI Sprint 35
673,C360CI board,1459,Phase Sprint 1
673,C360CI board,1494,Phase Sprint 2
673,C360CI board,1507,Phase Sprint 3
673,C360CI board,1531,Phase Sprint 4
673,C360CI board,1557,Phase Sprint 5
673,C360CI board,1558,Phase Sprint 6
673,C360CI board,1581,Phase Sprint 7
673,C360CI board,1601,Phase Sprint 8
673,C360CI board,1617,Phase Sprint 9
673,C360CI board,1623,Phase Sprint 10
673,C360CI board,1635,C360CI Sprint 1
673,C360CI board,2051,C360CI Sprint 2
673,C360CI board,2052,C360CI Sprint 3
673,C360CI board,2053,C360CI Sprint 4
673,C360CI board,2054,C360CI Sprint 5
673,C360CI board,2055,C360CI Sprint 6
673,C360CI board,2056,C360CI Sprint 7
673,C360CI board,2057,C360CI Sprint 8
673,C360CI board,2058,C360CI Sprint 9
673,C360CI board,2059,C360CI Sprint 10
673,C360CI board,2060,C360CI Sprint 11
673,C360CI board,2061,C360CI Sprint 12
673,C360CI board,2062,C360CI Sprint 13
673,C360CI board,2063,C360CI Sprint 14
673,C360CI board,2064,C360CI Sprint 15
673,C360CI board,2065,C360CI Sprint 16
673,C360CI board,2066,C360CI Sprint 17
673,C360CI board,2067,C360CI Sprint 18
673,C360CI board,2068,C360CI Sprint 19
673,C360CI board,2069,C360CI Sprint 20
673,C360CI board,2070,C360CI Sprint 21
673,C360CI board,2071,C360CI Sprint 22
983,VOM board,2109,VO Sprint 2
983,VOM board,2128,VO Sprint 3
983,VOM board,2102,VO Sprint 4
983,VOM board,2106,VO Sprint 10
983,VOM board,2140,VO Sprint 42
983,VOM board,2112,VO Sprint 65
983,VOM board,2095,VO Sprint - 70
983,VOM board,2097,VO - Sprint 72
983,VOM board,2096,VO Sprint 40
983,VOM board,2098,VO Sprint 73 - ERT by Feeder
983,VOM board,2099,VO Sprint 44
983,VOM board,2100,VO Sprint 74 - ERT by Feeder
983,VOM board,2101,VO Sprint 39
983,VOM board,2103,VO Sprint 76 - ERT by Feeder
983,VOM board,2104,VO Sprint 7
983,VOM board,2105,VO Sprint 80 -ERT by Feeder
983,VOM board,2107,VO Sprint 1
983,VOM board,2108,VO Sprint 14
983,VOM board,2110,VO Sprint 17
983,VOM board,2111,VO Sprint 8
983,VOM board,2113,VO Sprint 11
983,VOM board,2114,VO Sprint 21
983,VOM board,2115,VO Sprint 12
983,VOM board,2116,VO Sprint 28
983,VOM board,2117,VO Sprint 31
983,VOM board,2118,VO Sprint 15
983,VOM board,2119,VO Sprint 18
983,VOM board,2120,VO Sprint 75 - ERT by Feeder
983,VOM board,2121,VO Sprint 22
983,VOM board,2122,VO Sprint 23
983,VOM board,2123,VO Sprint 77 - ERT by Feeder
983,VOM board,2124,VO Sprint 32
983,VOM board,2125,VO Sprint 43
983,VOM board,2126,VO Sprint 34
983,VOM board,2127,VO Sprint 66
983,VOM board,2129,VO Sprint 35
983,VOM board,2130,VO Sprint 9
983,VOM board,2131,VO Sprint 13
983,VOM board,2132,VO Sprint 19
983,VOM board,2133,VO Sprint 29
983,VOM board,2134,VO Sprint 30
983,VOM board,2135,VO Sprint 33
983,VOM board,2137,VO - Sprint 71
983,VOM board,2138,VO Sprint 41
983,VOM board,2139,VO Sprint 78 - ERT by Feeder
983,VOM board,2141,VO Sprint 79 -ERT by Feeder
983,VOM board,2142,VO Sprint 5
983,VOM board,2143,VO Sprint 6
983,VOM board,2144,VO Sprint 16
983,VOM board,2145,VO Sprint 20
983,VOM board,2146,VO Sprint 24
983,VOM board,2147,VO Sprint 25
983,VOM board,2148,VO Sprint 26
983,VOM board,2149,VO Sprint 27
983,VOM board,2150,VO Sprint 36
983,VOM board,2151,VO Sprint 37
983,VOM board,2152,VO Sprint 38
983,VOM board,2156,Sprint - 2513VOM
983,VOM board,2486,Sprint - 2515VOM
983,VOM board,2487,Sprint - 2517VOM
983,VOM board,3184,Sprint - 2518EMA
983,VOM board,2488,Sprint - 2519VOM
983,VOM board,3219,Sprint - 2521VOM
983,VOM board,3220,Sprint - 2523VOM
983,VOM board,3221,Sprint - 2525VOM
983,VOM board,3222,Sprint - 2527VOM
983,VOM board,3223,Sprint - 2529VOM
983,VOM board,3352,Sprint - 2531VOM
983,VOM board,3353,Sprint - 2533VOM
983,VOM board,3354,Sprint - 2535VOM
983,VOM board,3383,Sprint - 2537VOM
983,VOM board,2490,Refined - Sprint Ready VOM
983,VOM board,2491,To Be Refined VOM
31,CSBF board,33,CD Sprint 1 - Release 0
31,CSBF board,38,CD Sprint 3 - Release 0
31,CSBF board,45,CD Sprint 1 - Release 1
31,CSBF board,29,FR0 Sprint 0.2
31,CSBF board,30,FR0 Future Release
32,CDI Salesforce Base Framework,33,CD Sprint 1 - Release 0
32,CDI Salesforce Base Framework,38,CD Sprint 3 - Release 0
32,CDI Salesforce Base Framework,45,CD Sprint 1 - Release 1
32,CDI Salesforce Base Framework,29,FR0 Sprint 0.2
32,CDI Salesforce Base Framework,30,FR0 Future Release
73,Sprint 2 Scrum Board,36,CD Sprint 2 - Release 0
662,MCE board,1583,MCE Sprint 1
663,MCE2025 board,1590,MCE2025 Sprint 1
663,MCE2025 board,1616,MCE2025 Sprint 2
663,MCE2025 board,1638,MCE2025 Sprint 3
663,MCE2025 board,1639,MCE2025 Sprint 4
663,MCE2025 board,1713,MCE2025 Sprint 5
663,MCE2025 board,1714,MCE2025 Sprint 6
663,MCE2025 board,1715,MCE2025 Sprint 7
663,MCE2025 board,1716,MCE2025 Sprint 8
663,MCE2025 board,1910,MCE2025 Sprint 9
663,MCE2025 board,1911,MCE2025 Sprint 10
663,MCE2025 board,2224,MCE2025 Sprint 11
663,MCE2025 board,2225,MCE2025 Sprint 12
663,MCE2025 board,2822,MCE2025 Sprint 13
663,MCE2025 board,2823,MCE2025 Sprint 14
663,MCE2025 board,3186,MCE2025 Sprint 15
663,MCE2025 board,3187,MCE2025 Sprint 16
663,MCE2025 board,3188,MCE2025 Sprint 17
663,MCE2025 board,3189,MCE2025 Sprint 18
663,MCE2025 board,3190,MCE2025 Sprint 19
663,MCE2025 board,3191,MCE2025 Sprint 20
663,MCE2025 board,3192,MCE2025 Sprint 21
663,MCE2025 board,3193,MCE2025 Sprint 22
663,MCE2025 board,3194,MCE2025 Sprint 23
663,MCE2025 board,3195,MCE2025 Sprint 24
663,MCE2025 board,3196,MCE2025 Sprint 25
661,Complex Billing (All),2794,CB Team 1: Sprint 1
661,Complex Billing (All),2807,CB Team 1: Sprint 2
661,Complex Billing (All),2789,CB Team 2:  Sprint 3
661,Complex Billing (All),2799,CB Team 3:  Sprint 3
661,Complex Billing (All),2803,CB Team 4:  Sprint 3
661,Complex Billing (All),2808,CB Team 1: Sprint 3
661,Complex Billing (All),2790,CB Team 2:  Sprint 4
661,Complex Billing (All),2800,CB Team 3:  Sprint 4
661,Complex Billing (All),2804,CB Team 4:  Sprint 4
661,Complex Billing (All),2809,CB Team 1: Sprint 4
661,Complex Billing (All),2810,CB Team 1: Sprint 5
43,Customer Digital,36,CD Sprint 2 - Release 0
43,Customer Digital,33,CD Sprint 1 - Release 0
43,Customer Digital,38,CD Sprint 3 - Release 0
43,Customer Digital,39,CD Sprint 4 - Release 0
43,Customer Digital,45,CD Sprint 1 - Release 1
43,Customer Digital,46,CD Sprint 1 - Release 2
43,Customer Digital,47,CD Sprint 1 - Release 3
43,Customer Digital,48,CD Sprint 1 - Release 4
43,Customer Digital,49,CD Sprint 2 - Release 1
43,Customer Digital,51,CD Sprint 2 - Release 3
43,Customer Digital,52,CD Sprint 2 - Release 4
43,Customer Digital,50,CD Sprint 2 - Release 2
43,Customer Digital,54,CD Sprint 3 - Release 2
43,Customer Digital,55,CD Sprint 3 - Release 3
43,Customer Digital,56,CD Sprint 3 - Release 4
43,Customer Digital,57,CD Sprint 4 - Release 1
43,Customer Digital,58,CD Sprint 4 - Release 2
43,Customer Digital,59,CD Sprint 4 - Release 3
43,Customer Digital,60,CD Sprint 4 - Release 4
43,Customer Digital,74,CD Sprint 0 - Release 0
43,Customer Digital,77,April 2022 Sprint 2
43,Customer Digital,93,CD Sprint 0 - Release 1
43,Customer Digital,94,Deployment Sprint FR0
43,Customer Digital,137,CD Design Sprint 1
43,Customer Digital,138,CD Design Sprint 2
43,Customer Digital,139,CD Design Sprint 3
43,Customer Digital,159,CD Sprint 3 - Release 1
43,Customer Digital,161,CD Sprint 2A - Release 3
43,Customer Digital,173,CDI Sprint 4
43,Customer Digital,211,CD Sprint 1 - Release 4.2
43,Customer Digital,212,CD Sprint 2 - Release 4.2
43,Customer Digital,213,CD Sprint 3 - Release 4.2
43,Customer Digital,214,CD Sprint 4 - Release 4.2
